SECT,DIV,GROUP,CLASS,SECT_DESC,DIV_DESC,GROUP_DESC,CLASS_DESC,SIZE,GEOCODE,PROVINCE,MUNICIPIO,PROVINCE_DESC,MUNICIPIO_DESC,EMPRESAS
A,A01,A01014,A010140140,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
B,B05,B05050,B050500500,Pesca,"Pesca, explotación de criaderos de peces y granjas piscícolas; actividades de servicios relacionadas con la pesca","Pesca, explotación de criaderos de peces y granjas piscícolas; actividades de servicios relacionadas con la pesca","Pesca, explotación de criaderos de peces y granjas piscícolas; actividades de servicios relacionadas con la pesca",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
B,B05,B05050,B050500500,Pesca,"Pesca, explotación de criaderos de peces y granjas piscícolas; actividades de servicios relacionadas con la pesca","Pesca, explotación de criaderos de peces y granjas piscícolas; actividades de servicios relacionadas con la pesca","Pesca, explotación de criaderos de peces y granjas piscícolas; actividades de servicios relacionadas con la pesca",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C10,C10101,C101011010,Explotación de minas y canteras,Extracción de carbón y lignito; extracción de turba,Extracción y aglomeración de carbón de piedra,Extracción y aglomeración de carbón de piedra,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C10,C10101,C101011010,Explotación de minas y canteras,Extracción de carbón y lignito; extracción de turba,Extracción y aglomeración de carbón de piedra,Extracción y aglomeración de carbón de piedra,100 a 249,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C10,C10101,C101011010,Explotación de minas y canteras,Extracción de carbón y lignito; extracción de turba,Extracción y aglomeración de carbón de piedra,Extracción y aglomeración de carbón de piedra,100 a 249,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C10,C10101,C101011010,Explotación de minas y canteras,Extracción de carbón y lignito; extracción de turba,Extracción y aglomeración de carbón de piedra,Extracción y aglomeración de carbón de piedra,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C10,C10101,C101011010,Explotación de minas y canteras,Extracción de carbón y lignito; extracción de turba,Extracción y aglomeración de carbón de piedra,Extracción y aglomeración de carbón de piedra,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C11,C11112,C111121120,Explotación de minas y canteras,"Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección","Actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección","Actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C13,C13132,C131321320,Explotación de minas y canteras,Extracción de minerales metalíferos,"Extracción de minerales metalíferos no ferrosos, excepto los minerales de uranio y torio","Extracción de minerales metalíferos no ferrosos, excepto los minerales de uranio y torio",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C13,C13132,C131321320,Explotación de minas y canteras,Extracción de minerales metalíferos,"Extracción de minerales metalíferos no ferrosos, excepto los minerales de uranio y torio","Extracción de minerales metalíferos no ferrosos, excepto los minerales de uranio y torio",050 a 099,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14141,C141411410,Explotación de minas y canteras,Explotación de otras minas y canteras,"Extracción de piedra, arena y arcilla","Extracción de piedra, arena y arcilla",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14141,C141411410,Explotación de minas y canteras,Explotación de otras minas y canteras,"Extracción de piedra, arena y arcilla","Extracción de piedra, arena y arcilla",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14141,C141411410,Explotación de minas y canteras,Explotación de otras minas y canteras,"Extracción de piedra, arena y arcilla","Extracción de piedra, arena y arcilla",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14141,C141411410,Explotación de minas y canteras,Explotación de otras minas y canteras,"Extracción de piedra, arena y arcilla","Extracción de piedra, arena y arcilla",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14141,C141411410,Explotación de minas y canteras,Explotación de otras minas y canteras,"Extracción de piedra, arena y arcilla","Extracción de piedra, arena y arcilla",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14142,C141421422,Explotación de minas y canteras,Explotación de otras minas y canteras,Explotación de minas y canteras n.c.p.,Extracción de sal,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14142,C141421429,Explotación de minas y canteras,Explotación de otras minas y canteras,Explotación de minas y canteras n.c.p.,Explotación de otras minas y canteras n.c.p.,250 o más,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14142,C141421429,Explotación de minas y canteras,Explotación de otras minas y canteras,Explotación de minas y canteras n.c.p.,Explotación de otras minas y canteras n.c.p.,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14142,C141421429,Explotación de minas y canteras,Explotación de otras minas y canteras,Explotación de minas y canteras n.c.p.,Explotación de otras minas y canteras n.c.p.,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14142,C141421429,Explotación de minas y canteras,Explotación de otras minas y canteras,Explotación de minas y canteras n.c.p.,Explotación de otras minas y canteras n.c.p.,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14142,C141421429,Explotación de minas y canteras,Explotación de otras minas y canteras,Explotación de minas y canteras n.c.p.,Explotación de otras minas y canteras n.c.p.,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14142,C141421429,Explotación de minas y canteras,Explotación de otras minas y canteras,Explotación de minas y canteras n.c.p.,Explotación de otras minas y canteras n.c.p.,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
C,C14,C14142,C141421429,Explotación de minas y canteras,Explotación de otras minas y canteras,Explotación de minas y canteras n.c.p.,Explotación de otras minas y canteras n.c.p.,100 a 249,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
C,C14,C14142,C141421429,Explotación de minas y canteras,Explotación de otras minas y canteras,Explotación de minas y canteras n.c.p.,Explotación de otras minas y canteras n.c.p.,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511511,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511511,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511511,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511511,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511511,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511511,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos",250 o más,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511511,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511511,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511511,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
D,D15,D15151,D151511511,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511512,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas",Elaboración y conservación de pescado y productos de pescado,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511512,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas",Elaboración y conservación de pescado y productos de pescado,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511513,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas",050 a 099,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511513,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511513,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511513,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511513,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511513,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511513,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,3
D,D15,D15151,D151511513,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
D,D15,D15151,D151511513,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D15,D15151,D151511513,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
D,D15,D15151,D151511513,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
D,D15,D15151,D151511514,Industrias Manufactureras,Elaboración de productos alimenticios y bebidas,"Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas",Elaboración de aceites y grasas de origen vegetal y animal,250 o más,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
