HS8,Description,Base,Category,HS4,HS6,Cat,duty2007,duty2008,duty2009,duty2010,duty2011,duty2012,duty2013,duty2014,duty2015,HS1996
3033300,- - LENGUADOS (SOLEA SPP.),20.0,B,'0303,'030333,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030333
3033900,- - LOS DEMÁS,20.0,A,'0303,'030339,A,0,0,0,0,0,0,0,0,0,'030339
3034100,- - ALBACORAS O ATUNES BLANCOS (THUNNUS ALALUNGA,3.0,A,'0303,'030341,A,0,0,0,0,0,0,0,0,0,'030341
3034200,- - ATUNES DE ALETA AMARILLA (RABILES) (THUNNUS ALBACARES,3.0,A,'0303,'030342,A,0,0,0,0,0,0,0,0,0,'030342
3034300,- - LISTADOS O BONITOS DE VIENTRE RAYADO,3.0,A,'0303,'030343,A,0,0,0,0,0,0,0,0,0,'030343
3034400,- - PATUDOS (THUNNUS OBESUS),20.0,A,'0303,'030344,A,0,0,0,0,0,0,0,0,0,'030349
3034500,- - ATUNES ROJOS (THUNNUS THYNNUS),20.0,A,'0303,'030345,A,0,0,0,0,0,0,0,0,0,'030349
3034600,- - ATUNES DEL SUR (THUNNUS MACCOYII).,20.0,A,'0303,'030346,A,0,0,0,0,0,0,0,0,0,'030349
3034900,--LOS DEMAS,3.0,A,'0303,'030349,A,0,0,0,0,0,0,0,0,0,'030349
3035000,-ARENQUES (CLUPEA HARENGUS; CLUPEA PALLASII); EXCEP TO LOS HIGADOS; HUEVAS Y LECHAS,3.0,A,'0303,'030350,A,0,0,0,0,0,0,0,0,0,'030350
3036000,-BACALAOS (GADUS MORHUA; GADUS OGAC; GADUS MACROCEP HALUS); EXCEPTO LOS HIGADOS; HUEVAS Y LECHAS LOS D EMASPESCADOS; EXCEPTO LOS HIGADOS; HUEVAS Y LECHAS,3.0,A,'0303,'030360,A,0,0,0,0,0,0,0,0,0,'030360
3037100,--SARDINAS (SARDINA PILCHARDUS; SARDINOPS SPP.); SAR DINELAS (SARDINELLA SPP.) Y ESPADINES ( SPRATTUS S PRATTUS ),3.0,A,'0303,'030371,A,0,0,0,0,0,0,0,0,0,'030371
3037200,--EGLEFINOS (MELANOGRAMMUS AEGLEFINUS),20.0,A,'0303,'030372,A,0,0,0,0,0,0,0,0,0,'030372
3037300,--CARBONEROS (POLLACHIUS VIRENS),20.0,A,'0303,'030373,A,0,0,0,0,0,0,0,0,0,'030373
3037400,--CABALLAS (SCOMBER SCOMBRUS; SCOMBER AUSTRALASICUS; SCOMBER JAPONICUS),20.0,A,'0303,'030374,A,0,0,0,0,0,0,0,0,0,'030374
3037500,--ESCUALOS,20.0,A,'0303,'030375,A,0,0,0,0,0,0,0,0,0,'030375
3037600,--ANGUILAS (ANGUILLA SPP.),20.0,A,'0303,'030376,A,0,0,0,0,0,0,0,0,0,'030376
3037700,--ROBALOS (DICENTRARCHUS LABRAX; DICENTRARCHUS PUNCT ATUS ),20.0,A,'0303,'030377,A,0,0,0,0,0,0,0,0,0,'030377
3037800,--MERLUZAS (MERLUCCIUS SPP.; UROPHYCIS SPP.),3.0,A,'0303,'030378,A,0,0,0,0,0,0,0,0,0,'030378
3037900,--LOS DEMAS,20.0,A,'0303,'030379,A,0,0,0,0,0,0,0,0,0,'030379
3038000,-HIGADOS; HUEVAS Y LECHAS,20.0,A,'0303,'030380,A,0,0,0,0,0,0,0,0,0,'030380
3041010,- - ARENQUES (CLUPEA HARENGUS; CLUPEA PALLASII),20.0,A,'0304,'030410,A,0,0,0,0,0,0,0,0,0,'030410
3041020,- - BACALAOS (GADUS MORHUA; GADUS OGAC; GADUS MACROCEPHALUS,20.0,A,'0304,'030410,A,0,0,0,0,0,0,0,0,0,'030410
3041030,- - ALETAS DE TIBURÓN,20.0,A,'0304,'030410,A,0,0,0,0,0,0,0,0,0,'030410
3041090,- - LOS DEMÁS,20.0,A,'0304,'030410,A,0,0,0,0,0,0,0,0,0,'030410
3042010,- - DE ARENQUE (CLUPEA HARENGUS; CLUPEAPALLASII),20.0,A,'0304,'030420,A,0,0,0,0,0,0,0,0,0,'030420
3042020,- - DE BACALAO (GADUS MORHUA; GADUS OGAC; GADUS MACROCEPHALUS,20.0,A,'0304,'030420,A,0,0,0,0,0,0,0,0,0,'030420
3042090,- - LOS DEMÁS,20.0,A,'0304,'030420,A,0,0,0,0,0,0,0,0,0,'030420
3049010,- - ALETAS DE TIBURÓN,20.0,A,'0304,'030490,A,0,0,0,0,0,0,0,0,0,'030490
3049090,- - LAS DEMÁS,20.0,A,'0304,'030490,A,0,0,0,0,0,0,0,0,0,'030490
3051000,- HARINA; POLVO Y PELLETS DE PESCADO; APTOS PARA LA ALIMENTACION HUMANA,14.0,B,'0305,'030510,B,11.6666666667,9.33333333333,7.0,4.66666666667,2.33333333333,0,0,0,0,'030510
3052000,- HIGADOS; HUEVAS Y LECHAS; DE PESCADO; SECOS; AHUMA DOS; SALADOS O EN SALMUERA,14.0,A,'0305,'030520,A,0,0,0,0,0,0,0,0,0,'030520
3053010,- -DE BACALAO (GADUS MORHUA; GADUS OGAC; GADUS MACROC EPHALUS,20.0,A,'0305,'030530,A,0,0,0,0,0,0,0,0,0,'030530
3053020,- -DE ARENQUE (CLUPEA HARENGUS; CLUPEA PALLASII),20.0,A,'0305,'030530,A,0,0,0,0,0,0,0,0,0,'030530
3053090,- -LOS DEMAS - -SALMONES DEL PACIFICO (ONCORHYNCHUS NERKA; ONCORHY NCHUS,20.0,A,'0305,'030530,A,0,0,0,0,0,0,0,0,0,'030530
3054100,GORBUSCHA;ONCORHYNCHUS KETA; ONCORHYNCHUS TS CHAWYTSCHA; ONCORHYNCHUS KISUTCH; ONCORHYNCHUS MAS OU; ONCORHYNCHUS RHODURUS);SALMONES DEL ATLANTICO (SALMO SALAR) Y SALMONES DEL DANUBIO (HUCHO HUC,20.0,A,'0305,'030541,A,0,0,0,0,0,0,0,0,0,'030541
3054200,- -ARENQUES (CLUPEA HARENGUS; CLUPEA PALLASII),0.0,G,'0305,'030542,G,0,0,0,0,0,0,0,0,0,'030542
3054900,- - LOS DEMAS,20.0,A,'0305,'030549,A,0,0,0,0,0,0,0,0,0,'030549
3055100,- - BACALAOS (GADUS MORHUA; GADUS OGAC; GADUS MACROCEP HALUS,0.0,G,'0305,'030551,G,0,0,0,0,0,0,0,0,0,'030551
3055910,- - - ARENQUES (CLUPEA HARENGUS; CLUPEA PALLASII),8.0,A,'0305,'030559,A,0,0,0,0,0,0,0,0,0,'030559
3055990,- - - LOS DEMAS,20.0,A,'0305,'030559,A,0,0,0,0,0,0,0,0,0,'030559
3056100,- -ARENQUES (CLUPEA HARENGUS; CLUPEA PALLASII),8.0,A,'0305,'030561,A,0,0,0,0,0,0,0,0,0,'030561
3056200,- -BACALAOS (GADUS MORHUA; GADUS OGAC; GADUS MACROCEP HALUS,0.0,G,'0305,'030562,G,0,0,0,0,0,0,0,0,0,'030562
3056300,- -ANCHOAS (ENGRAULIS SPP.),20.0,A,'0305,'030563,A,0,0,0,0,0,0,0,0,0,'030563
3056900,--LOS DEMAS,20.0,A,'0305,'030569,A,0,0,0,0,0,0,0,0,0,'030569
3061100,- - LANGOSTAS (PALINURUS SPP.; PANULIRUS SPP.; JASUS SPP.),20.0,B,'0306,'030611,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030611
3061200,- - BOGAVANTES (HOMARUS SPP.),20.0,A,'0306,'030612,A,0,0,0,0,0,0,0,0,0,'030612
3061310,- - - LANGOSTINOS (PENAEUS SPP.),20.0,M,'0306,'030613,M,19.6,19.2,17.6,16.0,14.4,12.8,11.2,9.6,6.4,'030613
3061390,- - - LOS DEMÁS,20.0,M,'0306,'030613,M,19.6,19.2,17.6,16.0,14.4,12.8,11.2,9.6,6.4,'030613
3061400,- - CANGREJOS (EXCEPTO MACRUROS),20.0,C,'0306,'030614,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'030614
3061910,- - - CAMARONES DE RÍO (ASTACUS SPP; CAMBARUS),20.0,M,'0306,'030619,M,19.6,19.2,17.6,16.0,14.4,12.8,11.2,9.6,6.4,'030619
3061990,- - - LOS DEMÁS,20.0,C,'0306,'030619,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'030619
3062110,- - - PARA REPRODUCCIÓN O CRÍA INDUSTRIAL,0.0,G,'0306,'030621,G,0,0,0,0,0,0,0,0,0,'030621
3062190,- - - LAS DEMÁS,20.0,B,'0306,'030621,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030621
3062210,--PARA REPRODUCCION O CRIA INDUSTRIAL,0.0,G,'0306,'030622,G,0,0,0,0,0,0,0,0,0,'030622
3062290,- - - LOS DEMÁS,20.0,B,'0306,'030622,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030622
3062310,- - - PARA REPRODUCCIÓN O CRÍA INDUSTRIAL,0.0,G,'0306,'030623,G,0,0,0,0,0,0,0,0,0,'030623
3062391,- - - - LANGOSTINOS (PENAEUS SPP.),20.0,B,'0306,'030623,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030623
3062399,- - - - LOS DEMÁS,20.0,B,'0306,'030623,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030623
3062410,- - - PARA REPRODUCCIÓN O CRÍA INDUSTRIAL,0.0,G,'0306,'030624,G,0,0,0,0,0,0,0,0,0,'030624
3062490,- - - LOS DEMÁS,20.0,B,'0306,'030624,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030624
3062910,- - - PARA REPRODUCCIÓN O CRÍA INDUSTRIAL,0.0,G,'0306,'030629,G,0,0,0,0,0,0,0,0,0,'030629
3062920,- - - HARINA; POLVO Y «PELLETS»,8.0,A,'0306,'030629,A,0,0,0,0,0,0,0,0,0,'030629
3062991,- - - - CAMARONES DE RÍO (ASTACUS SPP; CAMBARUS),20.0,A,'0306,'030629,A,0,0,0,0,0,0,0,0,0,'030629
3062999,- - - - LOS DEMÁS,20.0,B,'0306,'030629,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030629
3071010,- - VIVAS; FRESCAS O REFRIGERADAS,20.0,B,'0307,'030710,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030710
3071020,- - LAS DEMÁS,20.0,B,'0307,'030710,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030710
3072100,- - VIVOS; FRESCOS O REFRIGERADOS,20.0,A,'0307,'030721,A,0,0,0,0,0,0,0,0,0,'030721
3072900,- - LOS DEMÁS,20.0,B,'0307,'030729,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030729
3073100,- - VIVOS; FRESCOS O REFRIGERADOS,20.0,B,'0307,'030731,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030731
3073900,- - LOS DEMÁS,20.0,C,'0307,'030739,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'030739
3074100,- - VIVOS; FRESCOS O REFRIGERADOS,20.0,B,'0307,'030741,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030741
3074900,- - LOS DEMÁS,20.0,B,'0307,'030749,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030749
3075100,- - VIVOS; FRESCOS O REFRIGERADOS,20.0,B,'0307,'030751,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030751
3075900,- - LOS DEMÁS,20.0,B,'0307,'030759,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'030759
3076000,- CARACOLES; EXCEPTO LOS DE MAR,20.0,A,'0307,'030760,A,0,0,0,0,0,0,0,0,0,'030760
3079100,- - VIVOS; FRESCOS O REFRIGERADOS,20.0,A,'0307,'030791,A,0,0,0,0,0,0,0,0,0,'030791
3079900,- - LOS DEMÁS,8.0,A,'0307,'030799,A,0,0,0,0,0,0,0,0,0,'030799
4011000,LECHE LIQUIDA: CON UN CONTENIDO DE MATERIAS GRASAS INFERIOR O IGUAL AL 1%; EN PESO,20.0,See paragraph 10 of Appendix I to the General Notes of the Dominican Republic to Annex 3.3,'0401,'040110,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040110
4012000,- CON UN CONTENIDO DE MATERIAS GRASAS SUPERIOR AL 1% PERO INFERIOR O IGUAL AL 6%; EN PESO,20.0,See paragraph 10 of Appendix I to the General Notes of the Dominican Republic to Annex 3.3,'0401,'040120,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040120
4013000,- CON UN CONTENIDO DE MATERIAS GRASAS SUPERIOR AL 6%; EN PESO,20.0,See paragraph 10 of Appendix I to the General,'0401,'040130,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040130
4021000,LECHE Y NATA: ACONDICIONADOS PARA LA VENTA AL POR MENOR EN ENVASES INMEDIATOS DE CONTENIDO NETO INFERIOR O IGUAL A 2;5 KG,56.0,See paragraph 11 of Appendix I to the General Notes of the Dominican Republic to Annex 3.3,'0402,'040210,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040210
4021090,LECHE Y NATA: LAS DEMÁS,56.0,See paragraph 11 of Appendix I to the General,'0402,'040210,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040210
4022110,LECHE Y NATA: ACONDICIONADOS PARA LA VENTA AL POR MENOR EN ENVASES INMEDIATOSDE CONTENIDO NETO INFERIOR O IGUAL A 2;5 KG,56.0,See paragraph 11 of Appendix I to the General Notes of the Dominican Republic to Annex 3.3,'0402,'040221,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040221
4022190,- - - LAS DEMÁS,56.0,See paragraph 11 of Appendix I to the General,'0402,'040221,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040221
4022910,- - - ACONDICIONADOS PARA LA VENTA AL POR MENOR EN ENVASES INMEDIATOS DE CONTENIDO NETO INFERIOR O IGUAL A 2;5 KG,56.0,See paragraph 11 of Appendix I to the General Notes of the Dominican Republic to Annex 3.3,'0402,'040229,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040229
4022990,- - - LAS DEMÁS,56.0,See paragraph 11 of Appendix I to the General,'0402,'040229,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040229
4029100,- - SIN ADICIÓN DE AZÚCAR NI OTRO EDULCORANTE,20.0,D,'0402,'040291,D,18.75,17.5,16.25,15.0,13.75,12.5,11.25,10.0,8.75,'040291
4029900,- - LAS DEMÁS,20.0,C,'0402,'040299,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'040299
4031000,SUERO DE MANTEQUILLA: YOGURT,20.0,See paragraph 17 of Appendix I to the General,'0403,'040310,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040310
4039000,SUERO DE MATEQUILLA; LECHE Y NATA: LOS DEMAS,20.0,A,'0403,'040390,A,0,0,0,0,0,0,0,0,0,'040390
4041000,L A C T O S U E R O; AUNQUE ESTE MODIFICADO; INCLUSO CONCENTRADO O CON ADICION DE AZUCAR U OTRO EDULCORANTE,3.0,A,'0404,'040410,A,0,0,0,0,0,0,0,0,0,'040410
4049000,LACTOSUERO & OTROS: LOS DEMAS,14.0,A,'0404,'040490,A,0,0,0,0,0,0,0,0,0,'040490
4051000,MANTEQUILLA (MANTECA) DEMAS PARTES DE GRASAS DE LECHES,20.0,See paragraph 12 of Appendix I to the General,'0405,'040510,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040510
4052000,- PASTAS LÁCTEAS PARA UNTAR,20.0,C,'0405,'040520,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'040520
4059010,MANTEQUILLA (MANTECA) DESHIDRATADA; Y «GHEE»BUTTEROIL,20.0,A,'0405,'040590,A,0,0,0,0,0,0,0,0,0,'040590
4059090,- - LAS DEMÁS,14.0,A,'0405,'040590,A,0,0,0,0,0,0,0,0,0,'040590
4061010,QUESO MOZZARELLA,20.0,See paragraph 13 of Appendix I to the General,'0406,'040610,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040610
4061090,QUESO FRESCO (SIN MADURAR); INCLUIDO EL DEL LACTOSUERO; Y REQUESÓN,20.0,See paragraph 15 of Appendix I to the General,'0406,'040610,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040610
4062000,QUESO & REQUESON:DE CUALQUIER TIPO; RALLADO O EN POLVO,20.0,See paragraph 15 of Appendix I to the General,'0406,'040620,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040620
4063000,QUESO FUNDIDO; EXCEPTO EL RALLADO O EN POLVO,20.0,See paragraph 15 of Appendix I to the General,'0406,'040630,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040630
4064000,- QUESO DE PASTA AZUL,20.0,See paragraph 15 of Appendix I to the General,'0406,'040640,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040640
4069010,QUESO DE PASTA BLANDA,20.0,See paragraph 15 of Appendix I to the General,'0406,'040690,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040690
4069020,QUESO CHEDDAR,20.0,See paragraph 14 of Appendix I to the General,'0406,'040690,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040690
4069030,OTROS QUESOS,20.0,See paragraph 15 of Appendix I to the General,'0406,'040690,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040690
4069090,QUESO: LOS DEMÁS,20.0,See paragraph 15 of Appendix I to the General,'0406,'040690,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,'040690
4070010,-PARA INCUBAR (FERTILES),0.0,G,'0407,'040700,G,0,0,0,0,0,0,0,0,0,'040700
4070090,-LOS DEMAS,20.0,D,'0407,'040700,D,18.75,17.5,16.25,15.0,13.75,12.5,11.25,10.0,8.75,'040700
4081100,- - SECAS,8.0,B,'0408,'040811,B,6.66666666667,5.33333333333,4.0,2.66666666667,1.33333333333,0,0,0,0,'040811
4081900,- - LAS DEMÁS,8.0,C,'0408,'040819,C,7.27272727273,6.54545454545,5.81818181818,5.09090909091,4.36363636364,3.63636363636,2.90909090909,2.18181818182,1.45454545455,'040819
4089100,- - SECOS,8.0,B,'0408,'040891,B,6.66666666667,5.33333333333,4.0,2.66666666667,1.33333333333,0,0,0,0,'040891
4089900,- - LOS DEMÁS,8.0,C,'0408,'040899,C,7.27272727273,6.54545454545,5.81818181818,5.09090909091,4.36363636364,3.63636363636,2.90909090909,2.18181818182,1.45454545455,'040899
4090000,MIEL NATURAL.,20.0,C,'0409,'040900,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'040900
4100000,PRODUCTOS COMESTIBLES DE ORIGEN ANIMAL NO EXPRESAD OS NI COMPRENDIDOS EN OTRA PARTE.,20.0,A,'0410,'041000,A,0,0,0,0,0,0,0,0,0,'041000
5010000,CABELLO EN BRUTO; INCLUSO LAVADO O DESGRASADO; DES PERDICIOS DE CABELLO.,0.0,G,'0501,'050100,G,0,0,0,0,0,0,0,0,0,'050100
5021000,-CERDAS DE CERDO O DE JABALI Y SUS DESPERDICIOS,0.0,G,'0502,'050210,G,0,0,0,0,0,0,0,0,0,'050210
5029000,-LOS DEMAS,0.0,G,'0502,'050290,G,0,0,0,0,0,0,0,0,0,'050290
5030000,CRIN Y SUS DESPERDICIOS; INCLUSO EN CAPAS CON SOPO RTE O SIN EL.,0.0,G,'0503,'050300,G,0,0,0,0,0,0,0,0,0,'050300
5040010,TRIPAS (MONDONGO) FRESCAS; DE BOVINO,8.0,C,'0504,'050400,C,7.27272727273,6.54545454545,5.81818181818,5.09090909091,4.36363636364,3.63636363636,2.90909090909,2.18181818182,1.45454545455,'050400
5040020,-TRIPAS (MONDONGO) SALADAS; DE CERDO,8.0,C,'0504,'050400,C,7.27272727273,6.54545454545,5.81818181818,5.09090909091,4.36363636364,3.63636363636,2.90909090909,2.18181818182,1.45454545455,'050400
5040090,TRIPAS: LOS DEMAS,8.0,C,'0504,'050400,C,7.27272727273,6.54545454545,5.81818181818,5.09090909091,4.36363636364,3.63636363636,2.90909090909,2.18181818182,1.45454545455,'050400
5051000,-PLUMAS DE LAS UTILIZADAS PARA RELLENO; PLUMON,0.0,G,'0505,'050510,G,0,0,0,0,0,0,0,0,0,'050510
5059000,-LOS DEMAS,3.0,A,'0505,'050590,A,0,0,0,0,0,0,0,0,0,'050590
5061000,-OSEINA Y HUESOS ACIDULADOS,0.0,G,'0506,'050610,G,0,0,0,0,0,0,0,0,0,'050610
5069000,-LOS DEMAS,0.0,G,'0506,'050690,G,0,0,0,0,0,0,0,0,0,'050690
5071000,- MARFIL; POLVO Y DESPERDICIOS DE MARFIL,0.0,G,'0507,'050710,G,0,0,0,0,0,0,0,0,0,'050710
5079010,- - CAPARAZÓN (CONCHA) Y UÑAS DE TORTUGA,0.0,G,'0507,'050790,G,0,0,0,0,0,0,0,0,0,'050790
5079020,- - CUERNOS O ASTAS TRITURADOS,0.0,G,'0507,'050790,G,0,0,0,0,0,0,0,0,0,'050790
5079090,LOS DEMAS CORAL Y MATERIAS SIMILARES; EN BRUTO O SIMPLEMENTE PREPARADOS; PERO,0.0,G,'0507,'050790,G,0,0,0,0,0,0,0,0,0,'050790
5080000,SIN OTRO TRABAJO; VALVAS Y CAPAR AZONES DE MOLUSCOS; CRUSTACEOSO EQUINODERMOS; Y JI BIONES; EN BRUTO O SIMPLEMENTE PREPARADOS; PERO SI N CORTAR EN FORMA DETERMINADA; INCLUSO EN POLVO,0.0,G,'0508,'050800,G,0,0,0,0,0,0,0,0,0,'050800
5090000,ESPONJAS NATURALES DE ORIGEN ANIMAL.,0.0,G,'0509,'050900,G,0,0,0,0,0,0,0,0,0,'050900
5100010,-BILIS; INCLUSO DESECADA; GLANDULAS Y DEMAS SUSTANC IAS DE ORIGEN ANIMALUTILIZADAS PARA LA PREPARACION DE PRODUCTOS FARMACEUTICOS,0.0,G,'0510,'051000,G,0,0,0,0,0,0,0,0,0,'051000
5100020,-ALMIZCLE,0.0,G,'0510,'051000,G,0,0,0,0,0,0,0,0,0,'051000
5100090,-LOS DEMAS,0.0,G,'0510,'051000,G,0,0,0,0,0,0,0,0,0,'051000
5111000,-SEMEN DE BOVINO.,0.0,G,'0511,'051110,G,0,0,0,0,0,0,0,0,0,'051110
5119110,- - - HUEVAS Y LECHAS DE PESCADO IMPROPIAS PARA ALIMENTACIÓN HUMANA,0.0,G,'0511,'051191,G,0,0,0,0,0,0,0,0,0,'051191
5119190,- - - LOS DEMÁS,0.0,G,'0511,'051191,G,0,0,0,0,0,0,0,0,0,'051191
5119910,- - - COCHINILLA E INSECTOS SIMILARES,0.0,G,'0511,'051199,G,0,0,0,0,0,0,0,0,0,'051199
5119920,- - - HUEVOS DE GUSANO DE SEDA,0.0,G,'0511,'051199,G,0,0,0,0,0,0,0,0,0,'051199
5119930,- - - SEMEN ANIMAL; EXCEPTO DE BOVINO,0.0,G,'0511,'051199,G,0,0,0,0,0,0,0,0,0,'051199
5119940,- - - SANGRE ANIMAL,0.0,G,'0511,'051199,G,0,0,0,0,0,0,0,0,0,'051199
5119990,- - - LOS DEMÁS,0.0,G,'0511,'051199,G,0,0,0,0,0,0,0,0,0,'051199
6011000,- BULBOS; CEBOLLAS; TUBERCULOS; RAICES Y BULBOS TUBE ROSOS; TURIONES Y RIZOMAS; EN REPOSO VEGETATIVO.,0.0,G,'0601,'060110,G,0,0,0,0,0,0,0,0,0,'060110
6012000,- BULBOS; CEBOLLAS; TUBERCULOS; RAICES Y BULBOS TUBE ROSOS TURIONES Y RIZOMAS ENVEGETACION O EN FLOR; P LANTAS Y RAICES DE ACHICORIA,0.0,G,'0601,'060120,G,0,0,0,0,0,0,0,0,0,'060120
6021010,- - «MANZANAS» SIN ENRAIZAR DE PLANTAS DEL GÉNERO MUSA,0.0,G,'0602,'060210,G,0,0,0,0,0,0,0,0,0,'060210
6021020,- - ESQUEJES SIN ENRAIZAR DE YUCA.,0.0,G,'0602,'060210,G,0,0,0,0,0,0,0,0,0,'060210
6021030,- - PALOS DE BRASIL,0.0,G,'0602,'060210,G,0,0,0,0,0,0,0,0,0,'060210
6021090,- - LOS DEMÁS,0.0,G,'0602,'060210,G,0,0,0,0,0,0,0,0,0,'060210
6022000,- ARBOLES; ARBUSTOS Y MATAS; DE FRUTAS O DE OTROS FRUTOS COMESTIBLES; INCLUSO INJERTADOS,0.0,G,'0602,'060220,G,0,0,0,0,0,0,0,0,0,'060220
6023000,- RODODENDROS Y AZALEAS; INCLUSO INJERTADOS,0.0,G,'0602,'060230,G,0,0,0,0,0,0,0,0,0,'060230
6024000,- ROSALES; INCLUSO INJERTADOS,0.0,G,'0602,'060240,G,0,0,0,0,0,0,0,0,0,'060240
6029010,- - CEPELLONES DE HIERBA (GRAMAS Y SIMILARES),0.0,G,'0602,'060290,G,0,0,0,0,0,0,0,0,0,'060290
6029090,- - LOS DEMÁS,0.0,G,'0602,'060290,G,0,0,0,0,0,0,0,0,0,'060290
6031000,- FRESCOS (FLORES),20.0,D,'0603,'060310,D,18.75,17.5,16.25,15.0,13.75,12.5,11.25,10.0,8.75,'060310
6039000,- LOS DEMAS,20.0,A,'0603,'060390,A,0,0,0,0,0,0,0,0,0,'060390
6041000,- MUSGOS Y LIQUENES.,20.0,A,'0604,'060410,A,0,0,0,0,0,0,0,0,0,'060410
6049100,- -FRESCOS,20.0,A,'0604,'060491,A,0,0,0,0,0,0,0,0,0,'060491
6049900,- -LOS DEMAS,20.0,A,'0604,'060499,A,0,0,0,0,0,0,0,0,0,'060499
7011000,- SEMILLA P/ SIEMBRA,0.0,G,'0701,'070110,G,0,0,0,0,0,0,0,0,0,'070110
7019000,PAPAS: LAS DEMAS,20.0,N,'0701,'070190,N,18.4615384615,16.9230769231,15.3846153846,13.8461538462,12.3076923077,10.7692307692,9.23076923077,7.69230769231,6.15384615385,'070190
7020000,TOMATES FRESCOS O REFRIGERADOS,0.0,G,'0702,'070200,G,0,0,0,0,0,0,0,0,0,'070200
7031000,CEBOLLAS Y CHALOTES,97.0,D,'0703,'070310,D,90.9375,84.875,78.8125,72.75,66.6875,60.625,54.5625,48.5,42.4375,'070310
7032000,- AJOS,99.0,D,'0703,'070320,D,92.8125,86.625,80.4375,74.25,68.0625,61.875,55.6875,49.5,43.3125,'070320
7039010,- - PUERROS,20.0,A,'0703,'070390,A,0,0,0,0,0,0,0,0,0,'070390
7039020,- - CEBOLLINES,20.0,A,'0703,'070390,A,0,0,0,0,0,0,0,0,0,'070390
7039090,- - LAS DEMÁS,20.0,A,'0703,'070390,A,0,0,0,0,0,0,0,0,0,'070390
7041000,- COLIFLORES Y BRÉCOLES («BROCCOLI»),20.0,B,'0704,'070410,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'070410
7042000,- COLES (REPOLLITOS) DE BRUSELAS,20.0,B,'0704,'070420,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'070420
7049000,- LOS DEMÁS,20.0,B,'0704,'070490,B,16.6666666667,13.3333333333,10.0,6.66666666667,3.33333333333,0,0,0,0,'070490
